,bonus,deferral_payments,deferred_income,director_fees,exercised_stock_options,expenses,from_messages,from_poi_to_this_person,from_this_person_to_poi,long_term_incentive,other,poi,restricted_stock,restricted_stock_deferred,salary,shared_receipt_with_poi,to_messages
133,0.10625,0.0156980101049,1.0,0.0,0.126542896458,0.222658384442,0.0101614699332,0.032196969697,0.0,0.105093370161,1.93055243047e-07,0.0,0.239369973277,0.103654268494,0.321339418929,0.0389422206122,0.0442933526965
134,0.0,0.0239107495379,1.0,0.0,0.02999643302,0.14768559601,0.0,0.0,0.0,0.0,0.0,0.0,0.149974801603,0.103654268494,0.0,0.0,0.0
135,0.040625,0.143012547687,0.833544307048,0.0,0.0485688060317,0.0,0.00208797327394,0.0416666666667,0.0114942528736,0.0388694131535,0.000137551860671,0.0,0.172326689617,0.103654268494,0.233965469765,0.061039666727,0.0264043831276
136,0.0,0.0156980101049,0.996918147715,0.0,0.0,0.226741212521,0.0,0.0,0.0,0.049789969126,0.0387201248218,0.0,0.172140292882,0.103654268494,0.0573620167414,0.0,0.0
137,0.0,0.0156980101049,1.0,0.0,0.00287402167159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149974801603,0.103654268494,0.0,0.0,0.0
138,0.375,0.0156980101049,1.0,0.0,0.0955782956194,0.252829347403,0.0386971046771,0.352272727273,0.0394088669951,0.157099673225,0.0290573237968,0.0,0.310987549136,0.103654268494,0.459266884918,0.710016301395,0.397319955113
139,0.05625,0.0156980101049,1.0,0.0,0.0377615727133,0.355621319881,0.0,0.0,0.0,0.0,0.104777161642,0.0,0.947333277132,0.103654268494,0.285750923728,0.0,0.0
140,0.0,0.0156980101049,0.992866082675,0.78758051413,0.0,0.00617669815486,0.0,0.0,0.0,0.0,0.0,0.0,0.149974801603,0.103654268494,0.0,0.0,0.0
141,0.0,0.0156980101049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182999960713,0.0,0.149974801603,0.103654268494,0.0,0.0,0.0
142,0.0,0.0156980101049,1.0,0.0,0.00405055445985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149974801603,0.103654268494,0.0,0.0,0.0
143,0.0,0.0156980101049,1.0,0.0,0.24189062286,0.235820477962,0.0,0.0,0.0,0.0,0.0142812616044,1.0,0.355904094993,0.103654268494,0.142543855702,0.0,0.0
144,0.0,0.0156980101049,1.0,0.0,0.00561185061865,0.240847514677,0.0,0.0,0.0,0.0,0.0,0.0,0.149974801603,0.103654268494,0.0,0.0,0.0
